"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.594664047076232E9","b8:27:eb:bf:9d:51","0.005080913296436507","48.4","false","0.007789908461196121","false","0.020807875569464156","22.1"
"1.5946640475514784E9","1c:bf:ce:15:ec:4d","0.004245144995939635","62.20000076293945","true","0.006840237652460521","false","0.018109937596469793","25.100000381469727"
"1.5946640479007866E9","00:0f:00:70:91:0a","0.0048777368292871725","74.30000305175781","false","0.007563297047777455","false","0.020161942549055206","19.100000381469727"
"1.5946640507620523E9","b8:27:eb:bf:9d:51","0.005089856697393191","48.5","false","0.007799825195481906","false","0.020836171767467188","22.1"
"1.5946640544469638E9","b8:27:eb:bf:9d:51","0.00507498267061521","48.5","false","0.0077833297277631565","false","0.0207891053067316","22.1"
"1.5946640577817013E9","1c:bf:ce:15:ec:4d","0.004256562731605897","62.20000076293945","true","0.006853541532424877","false","0.018147564461861616","25.100000381469727"
"1.594664058136678E9","b8:27:eb:bf:9d:51","0.005092798425923832","48.5","false","0.0078030860262483254","false","0.02084547668845141","22.1"
"1.5946640618242624E9","b8:27:eb:bf:9d:51","0.005080913296436507","48.5","false","0.007789908461196121","false","0.020807875569464156","22.1"
"1.5946640626616225E9","1c:bf:ce:15:ec:4d","0.004245144995939635","62.20000076293945","true","0.006840237652460521","false","0.018109937596469793","25.100000381469727"
"1.5946640643514264E9","00:0f:00:70:91:0a","0.004893443389639242","74.30000305175781","false","0.0075809071451792935","false","0.02021209158643766","19.0"
"1.5946640655119882E9","b8:27:eb:bf:9d:51","0.005086851877523989","48.5","false","0.0077964938913665585","false","0.020826666021635996","22.1"
"1.5946640691985416E9","b8:27:eb:bf:9d:51","0.005080913296436507","48.6","false","0.007789908461196121","false","0.020807875569464156","22.1"
"1.5946640696873512E9","1c:bf:ce:15:ec:4d","0.004256562731605897","62.20000076293945","true","0.006853541532424877","false","0.018147564461861616","25.100000381469727"
"1.5946640697737775E9","00:0f:00:70:91:0a","0.0048777368292871725","74.19999694824219","false","0.007563297047777455","false","0.020161942549055206","19.0"
"1.5946640728867881E9","b8:27:eb:bf:9d:51","0.005092798425923832","48.6","false","0.0078030860262483254","false","0.02084547668845141","22.1"
"1.5946640741287646E9","00:0f:00:70:91:0a","0.0048777368292871725","74.4000015258789","false","0.007563297047777455","false","0.020161942549055206","19.100000381469727"
"1.5946640765745714E9","b8:27:eb:bf:9d:51","0.005101765843372247","48.6","false","0.007813022966150076","false","0.02087383380884681","22.0"
"1.5946640790185173E9","00:0f:00:70:91:0a","0.0048777368292871725","74.30000305175781","false","0.007563297047777455","false","0.020161942549055206","19.0"
"1.5946640802622042E9","b8:27:eb:bf:9d:51","0.005092798425923832","48.6","false","0.0078030860262483254","false","0.02084547668845141","22.0"
