"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.594986714107711E9","b8:27:eb:bf:9d:51","0.00589362476151824","50.1","false","0.00867259426807401","false","0.023335807125685216","22.0"
"1.5949867175126758E9","00:0f:00:70:91:0a","0.0013763666891272745","75.69999694824219","false","0.00302839095687619","false","0.007584569523367982","19.799999237060547"
"1.5949867177936225E9","b8:27:eb:bf:9d:51","0.005874729776118071","50.1","false","0.008652471535902864","false","0.023277974681559434","22.1"
"1.5949867198260252E9","1c:bf:ce:15:ec:4d","0.0036992136417477403","76.9000015258789","true","0.006191898539570789","false","0.016282493399625824","23.5"
"1.594986721340856E9","00:0f:00:70:91:0a","0.0013763666891272745","75.5999984741211","false","0.00302839095687619","false","0.007584569523367982","19.799999237060547"
"1.5949867214798524E9","b8:27:eb:bf:9d:51","0.005882262315722271","50.1","false","0.008660495662857976","false","0.023301034809428908","22.0"
"1.5949867251459138E9","b8:27:eb:bf:9d:51","0.005884250184375632","50.1","false","0.008662612789367866","false","0.023307119353917178","22.0"
"1.5949867268595052E9","1c:bf:ce:15:ec:4d","0.0036992136417477403","76.9000015258789","true","0.006191898539570789","false","0.016282493399625824","23.5"
"1.594986727841325E9","00:0f:00:70:91:0a","0.0013763666891272745","75.69999694824219","false","0.00302839095687619","false","0.007584569523367982","19.799999237060547"
"1.5949867288479066E9","b8:27:eb:bf:9d:51","0.0058485162696761805","50.1","false","0.008624525070310897","false","0.0231976721543604","22.0"
"1.594986732296802E9","1c:bf:ce:15:ec:4d","0.0036992136417477403","77.0","true","0.006191898539570789","false","0.016282493399625824","23.600000381469727"
"1.5949867325340383E9","b8:27:eb:bf:9d:51","0.0058672365547125455","50.1","false","0.008644486469122697","false","0.023255028254152942","22.0"
"1.5949867362158837E9","b8:27:eb:bf:9d:51","0.005857853730573285","50.2","false","0.00863448378990504","false","0.023226285918466417","22.0"
"1.5949867371910899E9","1c:bf:ce:15:ec:4d","0.0036992136417477403","77.0","true","0.006191898539570789","false","0.016282493399625824","23.600000381469727"
"1.5949867399019175E9","b8:27:eb:bf:9d:51","0.00589362476151824","50.1","false","0.00867259426807401","false","0.023335807125685216","22.0"
"1.5949867420724292E9","1c:bf:ce:15:ec:4d","0.0036992136417477403","77.0","true","0.006191898539570789","false","0.016282493399625824","23.600000381469727"
"1.5949867435879421E9","b8:27:eb:bf:9d:51","0.005891690028439574","50.1","false","0.008670534641991615","false","0.02332988736915254","22.0"
"1.5949867464570477E9","00:0f:00:70:91:0a","0.0013892672226434378","75.5999984741211","false","0.00304889811284531","false","0.007639443906046302","19.799999237060547"
"1.5949867472717898E9","b8:27:eb:bf:9d:51","0.005857853730573285","50.1","false","0.00863448378990504","false","0.023226285918466417","22.0"
