"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.5949530925144212E9","1c:bf:ce:15:ec:4d","0.00389885243002391","81.5999984741211","true","0.006431869998908171","false","0.016957438579715524","24.0"
"1.5949530925680506E9","b8:27:eb:bf:9d:51","0.006325764508758021","49.2","false","0.009128084078025346","false","0.02464728869456002","21.9"
"1.594953096255699E9","b8:27:eb:bf:9d:51","0.006289959244112523","49.2","false","0.009090678599844266","false","0.024539416587825914","21.9"
"1.5949530967221606E9","00:0f:00:70:91:0a","0.0018546983933459846","73.80000305175781","false","0.0037576913716653375","false","0.009550571602031047","19.600000381469727"
"1.5949530979204724E9","1c:bf:ce:15:ec:4d","0.003892217726233904","81.5999984741211","true","0.0064239503609663795","false","0.016935135991472842","24.0"
"1.594953099943122E9","b8:27:eb:bf:9d:51","0.006285806603631202","49.1","false","0.009086336562774227","false","0.02452689672514818","21.8"
"1.594953101616908E9","00:0f:00:70:91:0a","0.0018269847760521102","73.69999694824219","false","0.0037169885634656522","false","0.009440108593106102","19.600000381469727"
"1.594953103627324E9","b8:27:eb:bf:9d:51","0.006283724334968268","49.1","false","0.009084159025862352","false","0.02452061815224014","21.9"
"1.5949531059674404E9","00:0f:00:70:91:0a","0.0018546983933459846","73.9000015258789","false","0.0037576913716653375","false","0.009550571602031047","19.600000381469727"
"1.594953107081093E9","1c:bf:ce:15:ec:4d","0.003937407957685591","81.69999694824219","true","0.006477819024185052","false","0.017086873065450387","24.0"
"1.594953107313625E9","b8:27:eb:bf:9d:51","0.006289959244112523","49.1","false","0.009090678599844266","false","0.024539416587825914","21.9"
"1.5949531109089034E9","b8:27:eb:bf:9d:51","0.006325764508758021","49.1","false","0.009128084078025346","false","0.02464728869456002","21.9"
"1.5949531114242945E9","1c:bf:ce:15:ec:4d","0.003950946976153139","81.69999694824219","true","0.006493924752227435","false","0.017132256369026388","24.0"
"1.5949531135381541E9","00:0f:00:70:91:0a","0.0018269847760521102","73.80000305175781","false","0.0037169885634656522","false","0.009440108593106102","19.600000381469727"
"1.5949531146081216E9","b8:27:eb:bf:9d:51","0.006289959244112523","49.1","false","0.009090678599844266","false","0.024539416587825914","21.9"
"1.5949531178989053E9","00:0f:00:70:91:0a","0.0018269847760521102","73.9000015258789","false","0.0037169885634656522","false","0.009440108593106102","19.600000381469727"
"1.5949531182957017E9","b8:27:eb:bf:9d:51","0.006289959244112523","49.1","false","0.009090678599844266","false","0.024539416587825914","21.8"
"1.5949531184399726E9","1c:bf:ce:15:ec:4d","0.003944170799749526","81.69999694824219","true","0.006485865868549647","false","0.017109546794355723","24.0"
"1.594953121983358E9","b8:27:eb:bf:9d:51","0.006310963014555178","49.1","false","0.009112628192772568","false","0.024602712447307253","21.8"
