"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.5947987058756602E9","b8:27:eb:bf:9d:51","0.005101765843372258","50.9","false","0.007813022966150092","false","0.020873833808846852","22.6"
"1.5947987093504698E9","1c:bf:ce:15:ec:4d","0.004047782573023274","54.79999923706055","true","0.006608677408994829","false","0.017455831671623446","24.799999237060547"
"1.594798709546253E9","b8:27:eb:bf:9d:51","0.005086851877523989","50.9","false","0.0077964938913665585","false","0.020826666021635996","22.6"
"1.5947987096602838E9","00:0f:00:70:91:0a","0.0025840713517823145","75.69999694824219","false","0.004776545230412197","false","0.012340313859655156","19.799999237060547"
"1.5947987132320087E9","b8:27:eb:bf:9d:51","0.0050943867280418866","50.9","false","0.007804846401897321","false","0.020850500106362503","22.6"
"1.594798714229473E9","1c:bf:ce:15:ec:4d","0.00405307240177605","54.70000076293945","true","0.006614923978741507","false","0.017473456575501277","24.799999237060547"
"1.59479871562965E9","00:0f:00:70:91:0a","0.002612589347788125","75.69999694824219","false","0.004814621044662395","false","0.012445419108693902","19.799999237060547"
"1.5947987169177692E9","b8:27:eb:bf:9d:51","0.005119755097948412","51.0","false","0.00783294259709632","false","0.020930686012834373","22.6"
"1.5947987191158798E9","1c:bf:ce:15:ec:4d","0.00405307240177605","54.70000076293945","true","0.006614923978741507","false","0.017473456575501277","24.799999237060547"
"1.5947987206036773E9","b8:27:eb:bf:9d:51","0.005104780776443363","51.0","false","0.007816362776660486","false","0.02088336520360754","22.6"
"1.5947987229236243E9","1c:bf:ce:15:ec:4d","0.00405307240177605","54.29999923706055","true","0.006614923978741507","false","0.017473456575501277","24.799999237060547"
"1.5947987232036672E9","00:0f:00:70:91:0a","0.002612589347788125","74.19999694824219","false","0.004814621044662395","false","0.012445419108693902","19.899999618530273"
"1.5947987242898011E9","b8:27:eb:bf:9d:51","0.005092798425923832","50.9","false","0.0078030860262483254","false","0.02084547668845141","22.6"
"1.5947987267318337E9","1c:bf:ce:15:ec:4d","0.00405307240177605","54.79999923706055","true","0.006614923978741507","false","0.017473456575501277","24.799999237060547"
"1.5947987279794354E9","b8:27:eb:bf:9d:51","0.005130390876471617","50.9","false","0.007844710563516176","false","0.020964277354724656","22.6"
"1.5947987291674256E9","00:0f:00:70:91:0a","0.0025840713517823145","75.80000305175781","false","0.004776545230412197","false","0.012340313859655156","19.899999618530273"
"1.5947987316653316E9","b8:27:eb:bf:9d:51","0.005079432589328406","50.9","false","0.007788266139250787","false","0.02080318964003504","22.6"
"1.5947987353512387E9","b8:27:eb:bf:9d:51","0.005095807277639809","50.9","false","0.007806420722447922","false","0.020854992661829327","22.6"
"1.5947987367501166E9","00:0f:00:70:91:0a","0.002612589347788125","75.80000305175781","false","0.004814621044662395","false","0.012445419108693902","19.899999618530273"
