"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.5946601889778597E9","00:0f:00:70:91:0a","0.004925030967512921","76.0","false","0.007616275688800326","false","0.020312836100912536","19.100000381469727"
"1.5946601893393483E9","1c:bf:ce:15:ec:4d","0.004207499002889283","62.79999923706055","true","0.006796302432906965","false","0.017985712755854723","24.700000762939453"
"1.5946601914423711E9","b8:27:eb:bf:9d:51","0.005172736130102991","52.1","false","0.007891496785738973","false","0.02109786129867109","22.2"
"1.5946601933283231E9","00:0f:00:70:91:0a","0.004909208021565535","76.0","false","0.007598566638148094","false","0.020262389266554576","19.200000762939453"
"1.5946601951299095E9","b8:27:eb:bf:9d:51","0.005188040913166229","52.2","false","0.007908380569274481","false","0.021146081127000328","22.3"
"1.5946601982212992E9","00:0f:00:70:91:0a","0.004893443389639242","76.0","false","0.0075809071451792935","false","0.02021209158643766","19.200000762939453"
"1.5946601988174624E9","b8:27:eb:bf:9d:51","0.005192647185296316","52.2","false","0.00791345937392872","false","0.021160587489644802","22.3"
"1.5946602019692035E9","1c:bf:ce:15:ec:4d","0.004245144995939635","62.79999923706055","true","0.006840237652460521","false","0.018109937596469793","24.799999237060547"
"1.5946602025057926E9","b8:27:eb:bf:9d:51","0.005162146145884025","52.2","false","0.007879806140438464","false","0.021064477114274557","22.3"
"1.5946602031111002E9","00:0f:00:70:91:0a","0.004925030967512921","76.0","false","0.007616275688800326","false","0.020312836100912536","19.200000762939453"
"1.594660206193797E9","b8:27:eb:bf:9d:51","0.005181922165345387","52.1","false","0.007901632202969935","false","0.02112680705282338","22.2"
"1.5946602073976736E9","1c:bf:ce:15:ec:4d","0.004245144995939635","62.79999923706055","true","0.006840237652460521","false","0.018109937596469793","24.799999237060547"
"1.594660208540312E9","00:0f:00:70:91:0a","0.004925030967512921","76.30000305175781","false","0.007616275688800326","false","0.020312836100912536","19.200000762939453"
"1.5946602098811584E9","b8:27:eb:bf:9d:51","0.005194199413577571","52.2","false","0.007915170556154025","false","0.021165475205911142","22.3"
"1.594660213568406E9","b8:27:eb:bf:9d:51","0.005166638091666824","52.1","false","0.007884765762169533","false","0.021078639558171464","22.3"
"1.594660217254499E9","b8:27:eb:bf:9d:51","0.005183470714697033","52.1","false","0.007903340306099092","false","0.021131685476618024","22.2"
"1.5946602188879104E9","00:0f:00:70:91:0a","0.004956852776904809","76.0","false","0.007651843114670992","false","0.020414179288408944","19.200000762939453"
"1.594660220016686E9","1c:bf:ce:15:ec:4d","0.004256562731605897","62.79999923706055","true","0.006853541532424877","false","0.018147564461861616","24.799999237060547"
"1.5946602209403744E9","b8:27:eb:bf:9d:51","0.005203486907217884","52.1","false","0.007925406170670179","false","0.02119471309316188","22.3"
