"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.5949620476000156E9","b8:27:eb:bf:9d:51","0.006061810807965421","51.4","false","0.008850930979420264","false","0.023848741909302595","22.1"
"1.5949620478321896E9","1c:bf:ce:15:ec:4d","0.0036900795994177678","79.0999984741211","true","0.006180834672955903","false","0.01625141757071336","23.799999237060547"
"1.5949620479793668E9","00:0f:00:70:91:0a","0.0016382364593908647","75.0","false","0.003435041585735654","false","0.008677245965868705","19.600000381469727"
"1.5949620512874718E9","b8:27:eb:bf:9d:51","0.006040059705096856","51.4","false","0.008827944910235017","false","0.02378258915550893","22.1"
"1.594962052331617E9","00:0f:00:70:91:0a","0.0016382364593908647","75.0","false","0.003435041585735654","false","0.008677245965868705","19.600000381469727"
"1.5949620527148306E9","1c:bf:ce:15:ec:4d","0.0036930959773657014","79.0999984741211","true","0.0061844891827207964","false","0.016261681819799766","23.700000762939453"
"1.594962054973499E9","b8:27:eb:bf:9d:51","0.006036156865457291","51.4","false","0.008823818057536407","false","0.0237707135231056","22.1"
"1.594962057220429E9","00:0f:00:70:91:0a","0.001654375385001335","75.0999984741211","false","0.003459488354384324","false","0.0087432273887959","19.600000381469727"
"1.5949620575914593E9","1c:bf:ce:15:ec:4d","0.0036930959773657014","79.19999694824219","true","0.0061844891827207964","false","0.016261681819799766","23.799999237060547"
"1.594962058659623E9","b8:27:eb:bf:9d:51","0.006053973236757864","51.4","false","0.008842651046324115","false","0.023824911325927865","22.1"
"1.5949620623456247E9","b8:27:eb:bf:9d:51","0.006049923538026145","51.4","false","0.008838371616072342","false","0.023812595238206506","22.1"
"1.5949620646053987E9","1c:bf:ce:15:ec:4d","0.003690130547715962","79.19999694824219","true","0.006180896406513367","false","0.016251590955407222","23.700000762939453"
"1.5949620658683138E9","00:0f:00:70:91:0a","0.001654375385001335","75.0","false","0.003459488354384324","false","0.0087432273887959","19.600000381469727"
"1.5949620660304482E9","b8:27:eb:bf:9d:51","0.006061810807965421","51.4","false","0.008850930979420264","false","0.023848741909302595","22.1"
"1.5949620689673507E9","1c:bf:ce:15:ec:4d","0.0036992136417477403","79.30000305175781","true","0.006191898539570789","false","0.016282493399625824","23.700000762939453"
"1.5949620697165005E9","b8:27:eb:bf:9d:51","0.006061810807965421","51.3","false","0.008850930979420264","false","0.023848741909302595","22.1"
"1.5949620702188036E9","00:0f:00:70:91:0a","0.0016382364593908647","75.19999694824219","false","0.003435041585735654","false","0.008677245965868705","19.600000381469727"
"1.594962073402596E9","b8:27:eb:bf:9d:51","0.006046027031383097","51.3","false","0.008834253320201414","false","0.02380074327489977","22.1"
"1.5949620754575188E9","1c:bf:ce:15:ec:4d","0.0036930959773657014","79.19999694824219","true","0.0061844891827207964","false","0.016261681819799766","23.799999237060547"
