"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.5945764920469642E9","1c:bf:ce:15:ec:4d","0.004207499002889283","50.099998474121094","true","0.006796302432906965","false","0.017985712755854723","28.200000762939453"
"1.594576495150274E9","b8:27:eb:bf:9d:51","0.0051167300132417895","50.3","false","0.007829594254776955","false","0.02092112888879885","21.4"
"1.5945764958421414E9","00:0f:00:70:91:0a","0.004576517870463071","73.19999694824219","false","0.007222457770232294","false","0.019192909143444715","18.899999618530273"
"1.5945764974672186E9","1c:bf:ce:15:ec:4d","0.004196313344882617","50.0","true","0.006783227149904308","false","0.017948753541263233","28.200000762939453"
"1.5945764988387303E9","b8:27:eb:bf:9d:51","0.005131788490196704","50.3","false","0.007846256452582813","false","0.02096869030868566","21.3"
"1.5945765025247827E9","b8:27:eb:bf:9d:51","0.005110751386925908","50.3","false","0.007822975147317108","false","0.02090223688815482","21.3"
"1.5945765061753283E9","1c:bf:ce:15:ec:4d","0.004196313344882617","49.70000076293945","true","0.006783227149904308","false","0.017948753541263233","28.200000762939453"
"1.5945765062113636E9","b8:27:eb:bf:9d:51","0.005125745814798429","50.3","false","0.007839571861772686","false","0.020949608646687705","21.3"
"1.5945765079986928E9","00:0f:00:70:91:0a","0.004576517870463071","73.19999694824219","false","0.007222457770232294","false","0.019192909143444715","18.899999618530273"
"1.5945765098972867E9","b8:27:eb:bf:9d:51","0.005125833521895036","50.3","false","0.007839668901606874","false","0.020949885646184094","21.3"
"1.5945765121203942E9","1c:bf:ce:15:ec:4d","0.004207499002889283","49.5","true","0.006796302432906965","false","0.017985712755854723","28.200000762939453"
"1.5945765129223223E9","00:0f:00:70:91:0a","0.004490985324942422","73.30000305175781","false","0.007124555585818138","false","0.018915135029961064","18.899999618530273"
"1.5945765135841718E9","b8:27:eb:bf:9d:51","0.005098818169666293","50.3","false","0.0078097571347895715","false","0.020864513809808808","21.3"
"1.594576515930664E9","1c:bf:ce:15:ec:4d","0.004201901902191228","49.5","true","0.006789761001514248","false","0.017967221829278988","28.200000762939453"
"1.5945765172693677E9","b8:27:eb:bf:9d:51","0.005089856697393191","50.3","false","0.007799825195481906","false","0.020836171767467188","21.3"
"1.5945765178079681E9","00:0f:00:70:91:0a","0.004576517870463071","73.19999694824219","false","0.007222457770232294","false","0.019192909143444715","18.899999618530273"
"1.5945765208075395E9","1c:bf:ce:15:ec:4d","0.004248979372111931","49.5","true","0.0068447065480274245","false","0.018122576250364047","28.200000762939453"
"1.5945765209555576E9","b8:27:eb:bf:9d:51","0.005089856697393191","50.3","false","0.007799825195481906","false","0.020836171767467188","21.3"
"1.5945765246154377E9","1c:bf:ce:15:ec:4d","0.004245144995939635","49.5","true","0.006840237652460521","false","0.018109937596469793","28.299999237060547"
