"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.5945994309489403E9","b8:27:eb:bf:9d:51","0.00557387843704099","51.1","false","0.008329608109413753","false","0.022351337541029376","22.1"
"1.5945994346206884E9","00:0f:00:70:91:0a","0.01085615075153604","74.0","false","0.01349159799005714","false","0.0374129763702683","19.0"
"1.59459943463617E9","b8:27:eb:bf:9d:51","0.00557387843704099","51.1","false","0.008329608109413753","false","0.022351337541029376","22.1"
"1.594599435499317E9","1c:bf:ce:15:ec:4d","0.004532068199369834","58.20000076293945","true","0.0071716435992488035","false","0.019048703779119835","27.0"
"1.594599438322478E9","b8:27:eb:bf:9d:51","0.005568714852466439","50.9","false","0.00832402527059578","false","0.022335335724249117","22.1"
"1.594599439509763E9","00:0f:00:70:91:0a","0.01102567293163792","74.0","false","0.013643674593453236","false","0.03786361947150262","19.100000381469727"
"1.5945994403796196E9","1c:bf:ce:15:ec:4d","0.004523692455339419","58.400001525878906","true","0.007162053175604991","false","0.019021494947362255","27.0"
"1.5945994419672108E9","b8:27:eb:bf:9d:51","0.005568714852466439","50.9","false","0.00832402527059578","false","0.022335335724249117","22.1"
"1.594599443871893E9","00:0f:00:70:91:0a","0.01085615075153604","74.0","false","0.01349159799005714","false","0.0374129763702683","19.100000381469727"
"1.5945994441881382E9","1c:bf:ce:15:ec:4d","0.004523692455339419","58.20000076293945","true","0.007162053175604991","false","0.019021494947362255","27.0"
"1.594599445665336E9","b8:27:eb:bf:9d:51","0.005537898997976244","51.0","false","0.008290677507402897","false","0.022239767923222423","22.1"
"1.594599448001677E9","1c:bf:ce:15:ec:4d","0.004523692455339419","58.20000076293945","true","0.007162053175604991","false","0.019021494947362255","27.0"
"1.5945994493532379E9","b8:27:eb:bf:9d:51","0.005560157154105222","51.1","false","0.00831476958073258","false","0.02230880820724381","22.1"
"1.5945994519825711E9","00:0f:00:70:91:0a","0.01085615075153604","73.9000015258789","false","0.01349159799005714","false","0.0374129763702683","19.0"
"1.5945994523484075E9","1c:bf:ce:15:ec:4d","0.004504968408231324","58.29999923706055","true","0.007140595917545751","false","0.01896062791741596","27.0"
"1.5945994530408783E9","b8:27:eb:bf:9d:51","0.005541282986100402","51.1","false","0.008294342036609257","false","0.02225026842712755","22.0"
"1.594599456728693E9","b8:27:eb:bf:9d:51","0.0055618343457029444","51.0","false","0.008316583879365997","false","0.022314007967695275","22.1"
"1.5945994572312002E9","1c:bf:ce:15:ec:4d","0.004511199856982022","58.29999923706055","true","0.007147739725237748","false","0.018980891116074428","27.0"
"1.5945994590278602E9","00:0f:00:70:91:0a","0.011198240144036607","73.80000305175781","false","0.013797820052749432","false","0.03832074276014944","19.0"
